group_kind,group_id,row_label,gene,scores,log2fc,pvals,fdr,pct_in,pct_bg,delta_pct,marker_rank
small_cluster,27,cluster_27,Ina,17.748423,7.4160237,1.772637471396913e-70,1.0383223988707418e-67,0.2857142857142857,0.0014947683109118087,0.28421951740337387,18
small_cluster,27,cluster_27,Slc35d3,17.368477,7.167722,1.4297238067050585e-67,8.085827639230918e-65,0.5714285714285714,0.0068759342301943195,0.5645526371983771,19
small_cluster,27,cluster_27,Neto1,17.070084,7.7269597,2.4784740759158247e-65,1.3549817773031813e-62,0.2857142857142857,0.0016442451420029896,0.2840700405722827,20
small_cluster,28,cluster_28,Shisa8,57.86496,11.682601,0.0,0.0,1.0,0.0010463378176382662,0.9989536621823617,1
small_cluster,28,cluster_28,Foxn4,50.487133,11.883612,0.0,0.0,0.5714285714285714,0.00029895366218236175,0.571129617766389,2
small_cluster,28,cluster_28,Mcidas,46.60691,11.0793295,0.0,0.0,0.7142857142857143,0.0008968609865470852,0.7133888532991672,3
small_cluster,28,cluster_28,Fbxo43,30.856041,8.919446,4.648223657859999e-209,1.2705919368760308e-205,0.42857142857142855,0.0008968609865470852,0.4276745675848815,4
small_cluster,28,cluster_28,E2f7,30.829002,8.384268,1.071095371511693e-208,2.5095764554518967e-205,0.5714285714285714,0.0017937219730941704,0.5696348494554773,5
small_cluster,28,cluster_28,Ccdc150,29.274797,8.767971,2.1715479819838567e-188,4.4519448065646544e-185,0.42857142857142855,0.0010463378176382662,0.4275250907537903,6
small_cluster,28,cluster_28,Pbx4,26.00146,7.6134973,4.767453942654587e-149,8.687890234830876e-146,0.7142857142857143,0.004484304932735426,0.7098014093529789,7
small_cluster,28,cluster_28,Ccdc67,25.281044,9.665156,5.1629452803494175e-141,8.46774655430108e-138,1.0,0.010014947683109118,0.9899850523168909,8
small_cluster,28,cluster_28,1700086L19Rik,23.740114,8.336209,1.3900429433934143e-124,2.0725540285995807e-121,0.5714285714285714,0.0034379671150971598,0.5679906043134743,9
small_cluster,28,cluster_28,Lhfpl2,23.315083,8.545209,3.1171877713792624e-120,4.260416386532607e-117,0.2857142857142857,0.0007473841554559044,0.2849669015588298,10
small_cluster,28,cluster_28,Cep128,23.26038,8.114247,1.1169378216598616e-119,1.409145939464876e-116,0.7142857142857143,0.005829596412556054,0.7084561178731582,11
small_cluster,28,cluster_28,Crocc2,23.25479,8.0759325,1.272350392966136e-119,1.4905584853598283e-116,0.7142857142857143,0.005829596412556054,0.7084561178731582,12
small_cluster,28,cluster_28,Ube2u,21.80272,8.470189,2.1863459239865336e-105,1.792912974965157e-102,0.2857142857142857,0.0008968609865470852,0.28481742472773863,13
small_cluster,28,cluster_28,Cep76,20.86193,6.9030175,1.1877735201933187e-96,9.27651119270982e-94,0.7142857142857143,0.007324364723467863,0.7069613495622464,14
small_cluster,28,cluster_28,Plvap,20.558878,8.842228,6.409872112567789e-94,4.778559659919287e-91,0.2857142857142857,0.0010463378176382662,0.28466794789664746,15
small_cluster,28,cluster_28,Hrasls5,19.49216,8.148368,1.2796353947363328e-84,9.124913090900258e-82,0.2857142857142857,0.001195814648729447,0.2845184710655563,16
small_cluster,28,cluster_28,Pld6,19.462915,7.5290065,2.2652841502506443e-84,1.548038556177534e-81,0.2857142857142857,0.001195814648729447,0.2845184710655563,17
small_cluster,28,cluster_28,Chaf1a,18.881575,6.852799,1.616904288087936e-79,1.0607538891572094e-76,0.7142857142857143,0.009118086696562033,0.7051676275891523,18
small_cluster,28,cluster_28,Dtl,18.810753,7.287007,6.165676392958012e-79,3.88935609695786e-76,0.42857142857142855,0.003139013452914798,0.42543241511851376,19
small_cluster,28,cluster_28,Agmat,18.554365,7.629608,7.519170261693396e-77,4.567478202297533e-74,0.2857142857142857,0.0013452914798206279,0.28436899423446504,20
small_cluster,26,cluster_26,Bcl2a1b,16.585884,6.620273,8.81576401972872e-62,7.229367284378537e-58,0.25,0.0014949917775452235,0.24850500822245478,1
small_cluster,26,cluster_26,Fbxw27,10.987969,6.5405526,4.366368577640385e-28,7.161281104187995e-25,0.25,0.003737479443863059,0.24626252055613695,2
small_cluster,26,cluster_26,Gm26569,9.721061,5.121364,2.4521463775218323e-22,2.3657442786903276e-19,0.25,0.004783973688144715,0.2452160263118553,3
small_cluster,26,cluster_26,Laptm5,9.564317,4.6697774,1.1294502735846175e-21,1.0092168847608753e-18,0.25,0.004933472865899237,0.24506652713410076,4
small_cluster,26,cluster_26,Cdca5,9.461588,5.746597,3.0330050380312327e-21,2.3687769347023927e-18,0.25,0.00508297204365376,0.24491702795634623,5
small_cluster,26,cluster_26,Kif17,9.035517,4.72848,1.6322908613041245e-19,1.0708480966499579e-16,0.25,0.005531469576917327,0.24446853042308267,6
small_cluster,26,cluster_26,9430020K01Rik,8.4309025,5.4853234,3.430100374382851e-17,2.009181294294755e-14,0.25,0.006428464643444461,0.24357153535655554,7
small_cluster,26,cluster_26,Cckar,8.287385,4.525719,1.1576579338796787e-16,6.547154404676072e-14,0.5,0.026461354462550456,0.47353864553744957,8
small_cluster,26,cluster_26,Pde4c,6.903686,4.3357625,5.067023764161371e-12,2.3084515765558514e-09,0.25,0.009418448198534908,0.2405815518014651,9
small_cluster,26,cluster_26,Birc5,6.3403544,3.2201984,2.2923703405071838e-10,8.354925767701849e-08,0.375,0.023770369262969052,0.35122963073703095,10
small_cluster,26,cluster_26,Krt78,6.292116,3.8161142,3.1316697720384105e-10,1.0071081555137641e-07,0.375,0.024517865151741664,0.35048213484825835,11
small_cluster,26,cluster_26,9430060I03Rik,6.2594905,3.5651946,3.8623784715009115e-10,1.218209025213201e-07,0.25,0.011212438331589176,0.23878756166841084,12
small_cluster,26,cluster_26,Eno3,6.1663904,3.3680007,6.986652092431626e-10,2.122001499406872e-07,0.375,0.025115861862759756,0.34988413813724023,13
small_cluster,26,cluster_26,Serpinf1,5.942494,4.1643867,2.8071830022976513e-09,7.308033082648219e-07,0.5,0.0508297204365376,0.4491702795634624,14
small_cluster,26,cluster_26,Stc2,5.825407,3.9534028,5.697361360821596e-09,1.4600378699817968e-06,0.375,0.028853341306622815,0.3461466586933772,15
small_cluster,26,cluster_26,Dlgap5,5.6451583,3.5479324,1.650293733511863e-08,3.812178524412403e-06,0.25,0.013604425175661534,0.23639557482433846,16
small_cluster,26,cluster_26,Nup205,5.6204104,3.5863917,1.905041881283897e-08,4.339526652074611e-06,0.25,0.013753924353416056,0.23624607564658395,17
small_cluster,26,cluster_26,P2rx7,5.5710955,3.5746584,2.531422259425653e-08,5.462875852215808e-06,0.375,0.030647331439677083,0.3443526685603229,18
small_cluster,26,cluster_26,Sftpa1,5.5667424,3.634365,2.5954567757964234e-08,5.528322932446382e-06,1.0,0.22021228883241142,0.7797877111675886,19
small_cluster,26,cluster_26,Akt3,5.5420175,3.8562086,2.9900683512458135e-08,6.287193721638793e-06,0.25,0.014202421886679624,0.2357975781133204,20
small_cluster,24,cluster_24,Gm14317,12.037616,5.4136887,2.2537448539896793e-33,3.360333577298612e-30,0.3,0.005533123971885748,0.2944668760281142,1
small_cluster,24,cluster_24,1700016K19Rik,7.599672,3.8631945,2.968821067338813e-14,1.217290858135597e-11,0.7,0.06923882159413788,0.6307611784058621,2
small_cluster,24,cluster_24,1700007K13Rik,7.4005036,4.154153,1.356691624423529e-13,5.297880793373881e-11,0.8,0.09750261701809482,0.7024973829819052,3
small_cluster,24,cluster_24,Gm15402,7.3148932,3.6206589,2.5758579750751777e-13,8.988648223235742e-11,0.4,0.025422461492448034,0.374577538507552,4
small_cluster,24,cluster_24,Ttc21a,7.225397,3.9685216,4.996398111170993e-13,1.7072067796107386e-10,0.3,0.015103933004336772,0.2848960669956632,5
small_cluster,24,cluster_24,Smkr-ps,7.1564684,4.1224546,8.278194843715538e-13,2.770830074117929e-10,0.3,0.015403020786600868,0.2845969792133991,6
small_cluster,24,cluster_24,Sntn,6.793658,2.4954374,1.0932554986369768e-11,3.2600878969354644e-09,0.6,0.05951846867055481,0.5404815313294452,7
small_cluster,24,cluster_24,3300002A11Rik,6.790575,2.8876543,1.1168741303985247e-11,3.271045109404679e-09,0.6,0.06086436369074323,0.5391356363092568,8
small_cluster,24,cluster_24,Fam183b,6.7844186,2.6982362,1.1655488972807795e-11,3.353713590228432e-09,0.7,0.08090324510243757,0.6190967548975623,9
small_cluster,24,cluster_24,March8,6.685431,3.267071,2.3024590582132587e-11,5.99406841488185e-09,0.6,0.06520113653357261,0.5347988634664274,10
small_cluster,24,cluster_24,1110017D15Rik,6.682454,3.5043044,2.3497330653568388e-11,6.021558125768362e-09,0.7,0.08658591296545536,0.6134140870345446,11
small_cluster,24,cluster_24,Tmem8,6.6457987,3.6289527,3.015767433688529e-11,7.60947718152701e-09,0.4,0.030656497682069687,0.36934350231793034,12
small_cluster,24,cluster_24,BC051019,6.626173,3.7259288,3.445009023541245e-11,8.560847423499993e-09,0.6,0.06789292657394945,0.5321070734260506,13
small_cluster,24,cluster_24,Cfap126,6.5965095,2.9165196,4.2095082288827843e-11,1.0304499173418888e-08,0.8,0.11215791834903545,0.6878420816509646,14
small_cluster,24,cluster_24,Cfap45,6.5885615,2.9822063,4.441085444051295e-11,1.0711506230571365e-08,0.6,0.06460296096904442,0.5353970390309556,15
small_cluster,24,cluster_24,Tm4sf1,6.563588,3.1101816,5.252809018231293e-11,1.2485698653334991e-08,0.6,0.0655002243158367,0.5344997756841633,16
small_cluster,24,cluster_24,1700101E01Rik,6.553878,2.7235305,5.60618118969531e-11,1.2950278548196166e-08,0.5,0.04561088679527441,0.4543891132047256,17
small_cluster,24,cluster_24,Tctex1d4,6.5132413,3.148178,7.354622779994157e-11,1.6523721673244408e-08,0.6,0.06639748766262898,0.533602512337371,18
small_cluster,24,cluster_24,Gm29538,6.383939,3.241538,1.7259032674909015e-10,3.8252080392051724e-08,0.5,0.049349484073575596,0.4506505159264244,19
small_cluster,24,cluster_24,Fam92b,6.348722,3.0029397,2.1711077025698432e-10,4.747778323979733e-08,0.5,0.048601764617915356,0.4513982353820846,20
small_cluster,25,cluster_25,Foxi1,54.87346,13.378246,0.0,0.0,0.6,0.0002990877822640945,0.5997009122177359,1
small_cluster,25,cluster_25,Ppp1r1a,51.730057,29.936304,0.0,0.0,0.4,0.0,0.4,2
small_cluster,25,cluster_25,Cftr,43.038746,11.216543,0.0,0.0,0.6,0.0010468072379243307,0.5989531927620756,3
small_cluster,25,cluster_25,Gm933,42.689655,12.863649,0.0,0.0,0.7,0.0016449828024525197,0.6983550171975474,4
small_cluster,25,cluster_25,Moxd1,42.665928,10.510075,0.0,0.0,0.7,0.0016449828024525197,0.6983550171975474,5
small_cluster,25,cluster_25,A830039N20Rik,36.57321,28.64927,7.627140976503907e-293,1.5636592394455073e-289,0.2,0.0,0.2,6
small_cluster,25,cluster_25,Rcan2,36.57321,28.579042,7.627140976503907e-293,1.5636592394455073e-289,0.2,0.0,0.2,7
small_cluster,25,cluster_25,Foxi2,36.57321,28.56068,7.627140976503907e-293,1.5636592394455073e-289,0.2,0.0,0.2,8
small_cluster,25,cluster_25,Coch,36.554035,11.352825,1.5384380881514457e-292,2.803547009307985e-289,0.4,0.000598175564528189,0.39940182443547184,9
small_cluster,25,cluster_25,Stap1,35.52295,11.076726,2.174410080924946e-276,3.566249973725004e-273,0.7,0.002841333931508898,0.6971586660684911,10
small_cluster,25,cluster_25,Atp6v0d2,34.45573,10.378872,3.695525168368583e-260,5.510028026037558e-257,0.4,0.0007477194556602363,0.3992522805443398,11
small_cluster,25,cluster_25,Syn2,29.290888,10.568754,1.3548802852687055e-188,1.8517826298910033e-185,0.3,0.000598175564528189,0.2994018244354718,12
small_cluster,25,cluster_25,Ascl3,29.028788,11.187047,2.851193534004834e-185,3.5971096270164064e-182,0.8,0.006430387318678032,0.793569612681322,13
small_cluster,25,cluster_25,Gng4,21.490496,8.334334,1.9106365522439913e-102,1.9585218808346063e-99,0.4,0.002841333931508898,0.39715866606849115,14
small_cluster,25,cluster_25,Plxna4,21.447449,8.615468,4.8239378202975914e-102,4.653964952394164e-99,0.3,0.0014954389113204726,0.2985045610886795,15
small_cluster,25,cluster_25,Npr1,17.716665,8.107611,3.118646233542267e-70,2.5574458438163363e-67,0.3,0.002392702258112756,0.2976072977418872,16
small_cluster,25,cluster_25,Nrip3,16.747316,7.342337,5.923969986187612e-63,4.6266205592125254e-60,0.5,0.008075370121130552,0.4919246298788694,17
small_cluster,25,cluster_25,Tm6sf1,15.111234,7.319633,1.3655800452731046e-51,1.0180399237510994e-48,0.3,0.0034395094960370867,0.2965604905039629,18
small_cluster,25,cluster_25,Pde1c,14.826137,7.6609936,9.928515930107692e-50,6.784899573737344e-47,0.3,0.003589053387169134,0.29641094661283085,19
small_cluster,25,cluster_25,Bmp2,14.05785,7.50841,6.894942925165405e-45,4.349383035216839e-42,0.3,0.004037685060565276,0.2959623149394347,20
small_cluster,23,cluster_23,Cdc25c,32.885937,7.5553164,3.492028087160375e-237,5.727275265751731e-233,0.5555555555555556,0.003593352298248241,0.5519622032573074,1
small_cluster,23,cluster_23,Ccnb1,31.445372,6.517286,4.855995267698043e-217,3.9821589192757806e-213,0.8888888888888888,0.011678394969306782,0.8772104939195821,2
small_cluster,23,cluster_23,Cenpf,31.037674,6.7614546,1.6733505786007353e-211,9.14820761321022e-208,0.7222222222222222,0.007635873633777512,0.7145863485884447,3
small_cluster,23,cluster_23,Cdkn3,30.355824,7.056623,2.104978598828239e-202,8.630938499845488e-199,0.7222222222222222,0.008085042671058541,0.7141371795511636,4
small_cluster,23,cluster_23,C330021F23Rik,29.065874,8.599397,9.696414636854282e-186,3.1806179291809416e-182,0.2222222222222222,0.0004491690372810301,0.22177305318494117,5
small_cluster,23,cluster_23,Birc5,27.040865,7.1993866,4.891491125274641e-161,1.3370890990938231e-157,1.0,0.021560113789489445,0.9784398862105106,6
small_cluster,23,cluster_23,Cenpe,26.97653,6.4630456,2.7868593181386147e-160,6.529611382398774e-157,0.5555555555555556,0.005988920497080401,0.5495666350584751,7
small_cluster,23,cluster_23,Cdca3,26.753826,7.031639,1.1144648877229004e-157,2.2847923279429113e-154,0.8888888888888888,0.017218146429106154,0.8716707424597827,8
small_cluster,23,cluster_23,Aurkb,26.398525,6.3327413,1.4246441689490152e-153,2.5961765572147555e-150,0.6111111111111112,0.007785596646204522,0.6033255144649067,9
small_cluster,23,cluster_23,Ccnb2,25.922817,6.731136,3.683848706673385e-148,6.041880263815019e-145,0.9444444444444444,0.020961221739781405,0.923483222704663,10
small_cluster,23,cluster_23,Knstrn,25.581806,6.0589814,2.43185286537885e-144,3.6258926222798653e-141,1.0,0.023955681988321605,0.9760443180116783,11
small_cluster,23,cluster_23,2810417H13Rik,25.206291,6.3602314,3.4175243667136674e-140,4.670901428205905e-137,0.6666666666666666,0.010480610869890702,0.6561860557967759,12
small_cluster,23,cluster_23,Spc24,25.186813,6.5389237,5.587122551642856e-140,7.04879976688419e-137,0.9444444444444444,0.022308728851624493,0.9221357155928199,13
small_cluster,23,cluster_23,Cenpa,25.128317,6.915785,2.4395130399209038e-139,2.8578895262673385e-136,0.8888888888888888,0.019763437640365325,0.8691254512485235,14
small_cluster,23,cluster_23,Cdca8,24.977886,6.44916,1.0633133854280412e-137,1.1626268556270203e-134,0.8888888888888888,0.019913160652792333,0.8689757282360965,15
small_cluster,23,cluster_23,Racgap1,24.749529,5.626715,3.136703199745819e-135,3.215316823689449e-132,0.8333333333333334,0.017367869441533165,0.8159654638918002,16
small_cluster,23,cluster_23,Fam64a,24.303312,5.9164767,1.8084530587442318e-130,1.74473168332142e-127,0.5555555555555556,0.007635873633777512,0.5479196819217781,17
small_cluster,23,cluster_23,Bub1b,23.854197,6.767329,9.160078698912212e-126,8.346358374492178e-123,0.4444444444444444,0.004940859410091331,0.4395035850343531,18
small_cluster,23,cluster_23,Cenpm,23.18514,6.483015,6.430767391897173e-119,5.551106104973976e-116,0.7777777777777778,0.017817038478814193,0.7599607392989636,19
small_cluster,23,cluster_23,Ndc80,22.201822,6.200237,3.2981052578631574e-109,2.7046112167106823e-106,0.4444444444444444,0.005839197484653391,0.43860524695979103,20
small_cluster,22,cluster_22,Fam92b,17.08399,4.389932,1.952930814349355e-65,1.0676672762047924e-61,0.9,0.04672757226299236,0.8532724277370076,1
small_cluster,22,cluster_22,Cdhr4,17.058386,5.066333,3.0280782575515797e-65,1.2415877875525865e-61,0.9,0.04807548300134791,0.8519245169986521,2
small_cluster,22,cluster_22,Ankrd66,16.081907,4.6946316,3.416941795249693e-58,1.1208252476778045e-54,0.6,0.023962857570765314,0.5760371424292346,3
small_cluster,22,cluster_22,2410004P03Rik,15.359986,4.273117,3.0363843196435676e-53,8.299956537745692e-50,0.85,0.05137037591732814,0.7986296240826718,4
small_cluster,22,cluster_22,Gm8579,15.052521,4.0935974,3.323282208717613e-51,7.786450215025367e-48,0.75,0.04163546502920473,0.7083645349707952,5
small_cluster,22,cluster_22,Arhgdig,14.892796,4.566424,3.6709474357977903e-50,7.525901111814945e-47,0.85,0.0561629474314812,0.7938370525685188,6
small_cluster,22,cluster_22,Dnah6,14.882468,4.2694235,4.2839664677159965e-50,7.806814893001118e-47,0.65,0.03264939344016774,0.6173506065598323,7
small_cluster,22,cluster_22,Dnah9,14.804224,4.4145317,1.3756614244452199e-49,2.2562223022326054e-46,0.6,0.028156357645649242,0.5718436423543507,8
small_cluster,22,cluster_22,Tctex1d4,14.522541,4.353949,8.721574545109909e-48,1.3003867646758875e-44,0.9,0.06469971544106634,0.8353002845589337,9
small_cluster,22,cluster_22,Sntn,14.493608,4.3365254,1.329698008993561e-47,1.8173647537919496e-44,0.85,0.0579601617492886,0.7920398382507113,10
small_cluster,22,cluster_22,Cdhr3,14.433851,4.122882,3.1687922245042957e-47,3.997797021084227e-44,0.75,0.045379661524636815,0.7046203384753632,11
small_cluster,22,cluster_22,Ccdc153,14.401767,4.960479,5.043737101658894e-47,5.519695444449994e-44,1.0,0.08222255503968848,0.9177774449603116,12
small_cluster,22,cluster_22,Gm973,14.401706,4.64239,5.048194114185105e-47,5.519695444449994e-44,0.6,0.030103339823273925,0.569896660176726,13
small_cluster,22,cluster_22,1700007G11Rik,14.270515,4.213957,3.3410052992281377e-46,3.424739244540043e-43,0.75,0.04657780440317508,0.703422195596825,14
small_cluster,22,cluster_22,Adgb,14.15392,4.26814,1.7662934875868968e-45,1.704057617053688e-42,0.45,0.01722330387898757,0.43277669612101244,15
small_cluster,22,cluster_22,1700001C02Rik,14.127971,4.1470776,2.5540004515523218e-45,2.3271200781060907e-42,0.8,0.05346712595477011,0.7465328740452299,16
small_cluster,22,cluster_22,Syne1,14.122978,4.7081704,2.7415680360755564e-45,2.3665503873513266e-42,0.45,0.017522839598622136,0.43247716040137785,17
small_cluster,22,cluster_22,Fam166b,14.066267,4.2548976,6.121696871268106e-45,5.0200975192834106e-42,0.7,0.042084768608656585,0.6579152313913433,18
small_cluster,22,cluster_22,1700016K19Rik,14.032085,4.183785,9.919098079454221e-45,7.746815600053747e-42,0.9,0.06769507263741201,0.832304927362588,19
small_cluster,22,cluster_22,Tmem212,14.0147,4.8519945,1.2673319008282065e-44,9.44795932067428e-42,1.0,0.08806350157256253,0.9119364984274375,20
small_cluster,21,cluster_21,Zp3,27.135622,7.4901967,3.742767234880603e-162,6.138512541927677e-158,0.4090909090909091,0.0035955056179775282,0.4054954034729316,1
small_cluster,21,cluster_21,Spata18,23.537533,6.0134144,1.6845301669457105e-122,6.906994817019149e-119,0.6363636363636364,0.01348314606741573,0.6228804902962206,2
small_cluster,21,cluster_21,1700024G13Rik,23.084711,6.1525908,6.594682123503911e-118,1.5451340215369663e-114,0.9090909090909091,0.030262172284644194,0.8788287368062648,3
small_cluster,21,cluster_21,1700013F07Rik,21.95479,6.071799,7.793915383553547e-107,1.5978500775707715e-103,0.8181818181818182,0.027116104868913856,0.7910657133129044,4
small_cluster,21,cluster_21,Dnajb13,21.556963,5.739584,4.555455029175385e-103,8.301557548167278e-100,0.8636363636363636,0.031310861423220974,0.8323255022131427,5
small_cluster,21,cluster_21,Gm13580,21.17286,6.3267355,1.6992648125854265e-99,2.5336038355648712e-96,0.45454545454545453,0.008389513108614232,0.4461559414368403,6
small_cluster,21,cluster_21,Stkld1,21.058676,6.7767496,1.9042520336693736e-98,2.6026364670176164e-95,0.36363636363636365,0.0052434456928838954,0.35839291794347977,7
small_cluster,21,cluster_21,Tekt3,20.983625,6.2188754,9.256057698912279e-98,1.1677584793835407e-94,0.36363636363636365,0.0052434456928838954,0.35839291794347977,8
small_cluster,21,cluster_21,Lrrc34,20.714592,5.7546787,2.5586340044612723e-95,2.9974397362263804e-92,0.8181818181818182,0.03056179775280899,0.7876200204290092,9
small_cluster,21,cluster_21,Lrrc46,20.681536,5.9967575,5.079748522687316e-95,5.5541970347063114e-92,0.8181818181818182,0.031011235955056178,0.7871705822267621,10
small_cluster,21,cluster_21,Zmynd12,19.87902,5.816882,6.182868387937898e-88,4.6093283832077027e-85,0.8181818181818182,0.03340823970037453,0.7847735784814437,11
small_cluster,21,cluster_21,1700001C02Rik,19.75326,6.383517,7.520301511427626e-87,5.362628916909761e-84,1.0,0.052584269662921346,0.9474157303370787,12
small_cluster,21,cluster_21,Zmynd10,19.570232,5.650588,2.77408738037562e-85,1.8199122850216215e-82,0.8636363636363636,0.03850187265917603,0.8251344909771876,13
small_cluster,21,cluster_21,1700018A04Rik,19.545668,6.5381308,4.490762881280985e-85,2.832807769841901e-82,0.2727272727272727,0.003295880149812734,0.26943139257745996,14
small_cluster,21,cluster_21,Rsph14,19.389563,6.036756,9.45370795822984e-84,5.742602378626948e-81,0.6363636363636364,0.020973782771535582,0.6153898535921007,15
small_cluster,21,cluster_21,Tekt4,19.33138,5.9897294,2.924884706085649e-83,1.713251216589669e-80,0.8636363636363636,0.0401498127340824,0.8234865509022813,16
small_cluster,21,cluster_21,6820408C15Rik,19.075027,5.424095,4.072053409718069e-81,2.226191599092868e-78,0.8636363636363636,0.04,0.8236363636363636,17
small_cluster,21,cluster_21,Fgd2,19.051746,5.5407352,6.354537704862938e-81,3.3619604160470017e-78,0.6363636363636364,0.021273408239700375,0.615090228123936,18
small_cluster,21,cluster_21,Calml4,19.018646,6.3777156,1.1952893909195084e-80,6.126231656397144e-78,0.9090909090909091,0.04704119850187266,0.8620497105890363,19
small_cluster,21,cluster_21,Catip,18.788227,5.174128,9.427679280624233e-79,4.6855566024702435e-76,0.7727272727272727,0.03250936329588015,0.7402179094313925,20
small_cluster,20,cluster_20,Lrrc10b,28.63231,6.5543404,2.662264317096242e-180,4.366379706469546e-176,0.9090909090909091,0.02851140456182473,0.8805795045290843,1
small_cluster,20,cluster_20,Efcab10,28.294191,7.117216,4.074147460122444e-176,3.34100462467341e-172,0.9090909090909091,0.02971188475390156,0.8793790243370075,2
small_cluster,20,cluster_20,Gm16006,23.43847,6.371143,1.7330370849043993e-121,9.47451374317235e-118,0.5151515151515151,0.013055222088835534,0.5020962930626796,3
small_cluster,20,cluster_20,3300002A11Rik,23.29742,7.068202,4.70830157627993e-120,1.9305213538141784e-116,1.0,0.05702280912364946,0.9429771908763506,4
small_cluster,20,cluster_20,Arhgdig,23.073553,6.595636,8.535907503407764e-118,2.7999483792678147e-114,0.9696969696969697,0.05402160864345738,0.9156753610535123,5
small_cluster,20,cluster_20,Agr3,22.8768,6.2108765,7.909576114263819e-116,2.1620826308340147e-112,0.5454545454545454,0.015606242496998799,0.5298483029575466,6
small_cluster,20,cluster_20,Hdc,22.802876,6.7961073,4.293542617438543e-115,1.0059770352658506e-111,0.9696969696969697,0.05582232893157263,0.913874640765397,7
small_cluster,20,cluster_20,Erich2,22.602077,5.98541,4.1345188847616324e-113,8.476280528621942e-110,0.9393939393939394,0.0508703481392557,0.8885235912546837,8
small_cluster,20,cluster_20,Tctex1d4,22.363548,6.8419933,8.913546496475203e-111,1.6243452898743315e-107,1.0,0.0625750300120048,0.9374249699879952,9
small_cluster,20,cluster_20,1700101E01Rik,22.23744,5.745852,1.492322760639077e-109,2.44755855972415e-106,0.8484848484848485,0.04231692677070829,0.8061679217141402,10
small_cluster,20,cluster_20,Ccdc113,21.976114,5.9148445,4.874315071810073e-107,7.267603772068819e-104,0.9090909090909091,0.05057022809123649,0.8585206809996726,11
small_cluster,20,cluster_20,Gm8579,21.964443,5.746409,6.302412694723464e-107,8.613822550513295e-104,0.8181818181818182,0.03991596638655462,0.7782658517952636,12
small_cluster,20,cluster_20,1700016K19Rik,21.873405,7.075197,4.654975286655454e-106,5.87278843664893e-103,1.0,0.06557623049219688,0.9344237695078031,13
